lexemeId;lemma;q_concept;q_conceptDescription;picture
http://www.wikidata.org/entity/L295116;Pressburg;http://www.wikidata.org/entity/Q1780;Hauptstadt der Slowakei;http://commons.wikimedia.org/wiki/Special:FilePath/Hlavn%C3%A9%20Namestie%20%2835096533142%29.jpg
http://www.wikidata.org/entity/L299503;Florenz;http://www.wikidata.org/entity/Q2044;Hauptstadt der Toskana und der Provinz Florenz;http://commons.wikimedia.org/wiki/Special:FilePath/Florence%202009%20-%200946.jpg
http://www.wikidata.org/entity/L299503;Florenz;http://www.wikidata.org/entity/Q2044;Hauptstadt der Toskana und der Provinz Florenz;http://commons.wikimedia.org/wiki/Special:FilePath/Florence%20Duomo%20from%20Michelangelo%20hill.jpg
http://www.wikidata.org/entity/L489355;Peking;http://www.wikidata.org/entity/Q956;Hauptstadt der Volksrepublik China;http://commons.wikimedia.org/wiki/Special:FilePath/Skyline%20of%20Beijing%20CBD%20with%20B-5906%20approaching%20%2820211016171955%29.jpg
http://www.wikidata.org/entity/L297299;Krakau;http://www.wikidata.org/entity/Q31487;Hauptstadt der Woiwodschaft Kleinpolen im Süden Polens;http://commons.wikimedia.org/wiki/Special:FilePath/Krakow%20Rynek%20Glowny%20panorama%202.jpg
http://www.wikidata.org/entity/L297307;Breslau;http://www.wikidata.org/entity/Q1799;Hauptstadt der Woiwodschaft Niederschlesien im westlichen Polen;http://commons.wikimedia.org/wiki/Special:FilePath/Rynek%20Starego%20Miasta%20We%20Wroclawiu%20%28152991773%29.jpeg
http://www.wikidata.org/entity/L497473;Danzig;http://www.wikidata.org/entity/Q1792;Hauptstadt der Woiwodschaft Pommern im Norden von Polen;http://commons.wikimedia.org/wiki/Special:FilePath/Calle%20Dlugie%20Pobrzeze%2C%20Gdansk%2C%20Polonia%2C%202013-05-20%2C%20DD%2005.jpg
http://www.wikidata.org/entity/L589498;Lhasa;http://www.wikidata.org/entity/Q5869;Hauptstadt des Autonomen Gebiets Tibet;http://commons.wikimedia.org/wiki/Special:FilePath/Lhasa%20from%20Potala.JPG
http://www.wikidata.org/entity/L295114;Salzburg;http://www.wikidata.org/entity/Q34713;Hauptstadt des Bundeslandes Salzburg in Österreich;http://commons.wikimedia.org/wiki/Special:FilePath/Salzburg%20Altstadt%20vom%20M%C3%B6nchsberg.jpg
http://www.wikidata.org/entity/L589394;Thimphu;http://www.wikidata.org/entity/Q9270;Hauptstadt des Himalaya-Königreichs Bhutan;http://commons.wikimedia.org/wiki/Special:FilePath/Thimphu-12-vom%20Buddha%20Dordenma-2015-gje.jpg
http://www.wikidata.org/entity/L589371;Bangkok;http://www.wikidata.org/entity/Q1861;Hauptstadt des Königreichs Thailand;http://commons.wikimedia.org/wiki/Special:FilePath/Bangkok%20Montage.png
http://www.wikidata.org/entity/L297061;Bremen;http://www.wikidata.org/entity/Q24879;Hauptstadt des Landes Freie Hansestadt Bremen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Bremen-rathaus-dom-buergerschaft.jpg
http://www.wikidata.org/entity/L297376;Barcelona;http://www.wikidata.org/entity/Q1492;Hauptstadt Kataloniens und zweitgrößte Stadt Spaniens;http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20view%20of%20La%20Sagrada%20Familia%2C%20Barcelona%2C%20Spain%20%2851227006134%29.jpg
http://www.wikidata.org/entity/L589359;Kathmandu;http://www.wikidata.org/entity/Q3037;Hauptstadt Nepals;http://commons.wikimedia.org/wiki/Special:FilePath/Kathmandu%20Avion%2001.JPG
http://www.wikidata.org/entity/L585929;Pjöngjang;http://www.wikidata.org/entity/Q18808;Hauptstadt Nordkoreas;http://commons.wikimedia.org/wiki/Special:FilePath/Montage%20of%20Pyongyang%2C%20North%20Korea.png
http://www.wikidata.org/entity/L299516;Warschau;http://www.wikidata.org/entity/Q270;Hauptstadt Polens;http://commons.wikimedia.org/wiki/Special:FilePath/2017-05-27%20Plac%20Zamkowy%20w%20Warszawie%201.jpg
http://www.wikidata.org/entity/L297320;Palermo;http://www.wikidata.org/entity/Q2656;Hauptstadt Siziliens;http://commons.wikimedia.org/wiki/Special:FilePath/Palermo02%20flickr.jpg
http://www.wikidata.org/entity/L458148;Mogadischu;http://www.wikidata.org/entity/Q2449;Hauptstadt Somalias;http://commons.wikimedia.org/wiki/Special:FilePath/Pictures%20from%20an%20armed%20convoy%20trip%20in%20Mogadishu.jpg
http://www.wikidata.org/entity/L484273;Amsterdam;http://www.wikidata.org/entity/Q727;Hauptstadt und bevölkerungsreichste Stadt des Königreiches der Niederlande;http://commons.wikimedia.org/wiki/Special:FilePath/AmsterdamLuchtfotoBmz.jpg
http://www.wikidata.org/entity/L447506;London;http://www.wikidata.org/entity/Q84;Hauptstadt und bevölkerungsreichste Stadt des Vereinigten Königreichs;http://commons.wikimedia.org/wiki/Special:FilePath/London%20Montage%20L.jpg
http://www.wikidata.org/entity/L297493;Paris;http://www.wikidata.org/entity/Q90;Hauptstadt und bevölkerungsreichste Stadt Frankreichs;http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20-%20Eiffelturm%20und%20Marsfeld2.jpg
http://www.wikidata.org/entity/L297339;Rom;http://www.wikidata.org/entity/Q220;Hauptstadt und bevölkerungsreichste Stadt Italiens;http://commons.wikimedia.org/wiki/Special:FilePath/Roma%20dall%27aereo.JPG
http://www.wikidata.org/entity/L297256;Prag;http://www.wikidata.org/entity/Q1085;Hauptstadt und bevölkerungsreichste Stadt Tschechiens;http://commons.wikimedia.org/wiki/Special:FilePath/Pet%C5%99%C3%ADn%20Tower%20View%20IMG%203020.JPG
http://www.wikidata.org/entity/L497925;Kiew;http://www.wikidata.org/entity/Q1899;Hauptstadt und größte Stadt der Ukraine;http://commons.wikimedia.org/wiki/Special:FilePath/Kyiv%20%28234807751%29.jpeg
http://www.wikidata.org/entity/L484272;Athen;http://www.wikidata.org/entity/Q1524;Hauptstadt und größte Stadt Griechenlands;http://commons.wikimedia.org/wiki/Special:FilePath/Athens%20Montage%20L.png
http://www.wikidata.org/entity/L299517;Madrid;http://www.wikidata.org/entity/Q2807;Hauptstadt und größte Stadt Spaniens;http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%20%2838624991251%29.jpg
http://www.wikidata.org/entity/L297059;Berlin;http://www.wikidata.org/entity/Q64;Hauptstadt und Land der Bundesrepublik Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Cityscape%20Berlin.jpg
http://www.wikidata.org/entity/L497363;Tokio;http://www.wikidata.org/entity/Q1490;Hauptstadt und Präfektur von Japan;http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo%20Montage%202015.jpg
http://www.wikidata.org/entity/L585950;Taschkent;http://www.wikidata.org/entity/Q269;Hauptstadt Usbekistans;http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20view%20of%20Tashkent%2C%20Uzbekistan.JPG
http://www.wikidata.org/entity/L2276;Kairo;http://www.wikidata.org/entity/Q85;Hauptstadt von Ägypten;http://commons.wikimedia.org/wiki/Special:FilePath/Kairo%20BW%201.jpg
http://www.wikidata.org/entity/L499131;Algier;http://www.wikidata.org/entity/Q3561;Hauptstadt von Algerien;http://commons.wikimedia.org/wiki/Special:FilePath/Argel%203.jpg
http://www.wikidata.org/entity/L499131;Algier;http://www.wikidata.org/entity/Q3561;Hauptstadt von Algerien;http://commons.wikimedia.org/wiki/Special:FilePath/Algiers%27s%20Airport.jpg
http://www.wikidata.org/entity/L499131;Algier;http://www.wikidata.org/entity/Q3561;Hauptstadt von Algerien;http://commons.wikimedia.org/wiki/Special:FilePath/Alger%20monochrome.jpg
http://www.wikidata.org/entity/L489388;San José;http://www.wikidata.org/entity/Q3070;Hauptstadt von Costa Rica;http://commons.wikimedia.org/wiki/Special:FilePath/San%20Jose%2C.JPG
http://www.wikidata.org/entity/L297265;Kopenhagen;http://www.wikidata.org/entity/Q1748;Hauptstadt von Dänemark;http://commons.wikimedia.org/wiki/Special:FilePath/Copenhagen%20-%20view%20from%20Christiansborg%20castle.jpg
http://www.wikidata.org/entity/L625844;Helsinki;http://www.wikidata.org/entity/Q1757;Hauptstadt von Finnland;http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20photograph%20of%20Helsinki%20downtown.jpg
http://www.wikidata.org/entity/L489356;Kingston;http://www.wikidata.org/entity/Q34692;Hauptstadt von Jamaika;http://commons.wikimedia.org/wiki/Special:FilePath/PortofKingston.jpg
http://www.wikidata.org/entity/L297505;Agram;http://www.wikidata.org/entity/Q1435;Hauptstadt von Kroatien;http://commons.wikimedia.org/wiki/Special:FilePath/Zagreb%20%2829255640143%29.jpg
http://www.wikidata.org/entity/L589370;Vientiane;http://www.wikidata.org/entity/Q9326;Hauptstadt von Laos;http://commons.wikimedia.org/wiki/Special:FilePath/Pha%20That%20Luang%2C%20Vientiane%2C%20Laos.jpg
http://www.wikidata.org/entity/L297325;Riga;http://www.wikidata.org/entity/Q1773;Hauptstadt von Lettland;http://commons.wikimedia.org/wiki/Special:FilePath/Vistas%20desde%20la%20iglesia%20de%20San%20Pedro%2C%20Riga%2C%20Letonia%2C%202012-08-07%2C%20DD%2012.JPG
http://www.wikidata.org/entity/L585921;Wilna;http://www.wikidata.org/entity/Q216;Hauptstadt von Litauen;http://commons.wikimedia.org/wiki/Special:FilePath/Vilnius%20Modern%20Skyline%2C%20Lithuania%20-%20Diliff.jpg
http://www.wikidata.org/entity/L489361;Mexiko-Stadt;http://www.wikidata.org/entity/Q1489;Hauptstadt von Mexiko;http://commons.wikimedia.org/wiki/Special:FilePath/Montaje%20de%20CDMX.jpg
http://www.wikidata.org/entity/L297257;Hannover;http://www.wikidata.org/entity/Q1715;Hauptstadt von Niedersachsen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Neues%20Rathaus%20Hannover%202013.jpg
http://www.wikidata.org/entity/L408921;Moskau;http://www.wikidata.org/entity/Q649;Hauptstadt von Russland;http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D1%8C1.jpg
http://www.wikidata.org/entity/L408921;Moskau;http://www.wikidata.org/entity/Q649;Hauptstadt von Russland;http://commons.wikimedia.org/wiki/Special:FilePath/00%200623%20Red%20Square%20in%20Moscow.jpg
http://www.wikidata.org/entity/L297498;Bozen;http://www.wikidata.org/entity/Q6526;Hauptstadt von Südtirol, Italien;http://commons.wikimedia.org/wiki/Special:FilePath/TalferbrueckeBozenMeranBahn.jpg
http://www.wikidata.org/entity/L297292;Edinburgh;http://www.wikidata.org/entity/Q23436;Hauptstadt von Schottland, Vereinigtes Königreich;http://commons.wikimedia.org/wiki/Special:FilePath/EdinburghFromCastle.jpg
http://www.wikidata.org/entity/L492816;Stockholm;http://www.wikidata.org/entity/Q1754;Hauptstadt von Schweden;http://commons.wikimedia.org/wiki/Special:FilePath/Stockholm%20gamlastan%20etc.jpg
http://www.wikidata.org/entity/L295113;Laibach;http://www.wikidata.org/entity/Q437;Hauptstadt von Slowenien;http://commons.wikimedia.org/wiki/Special:FilePath/Ljubljana%20%2851206831086%29.jpg
http://www.wikidata.org/entity/L297363;Innsbruck;http://www.wikidata.org/entity/Q1735;Hauptstadt von Tirol;http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20Innsbruck%201.jpg
http://www.wikidata.org/entity/L299524;Budapest;http://www.wikidata.org/entity/Q1781;Hauptstadt von Ungarn;http://commons.wikimedia.org/wiki/Special:FilePath/Budapest%2C%20Hungary%20%28explored%29%20%2814995308504%29.jpg
http://www.wikidata.org/entity/L481866;Hausnummer;http://www.wikidata.org/entity/Q1413235;Haus- bzw. Gebäudekennzeichnung;http://commons.wikimedia.org/wiki/Special:FilePath/Belleville%20-%20Num%C3%A9ro%20de%20rue%20133%20%28mai%202019%29.jpg
http://www.wikidata.org/entity/L31471;Kobold;http://www.wikidata.org/entity/Q1064669;Haus- oder Naturgeist;http://commons.wikimedia.org/wiki/Special:FilePath/Kobold%20artlibre%20jnl.jpg
http://www.wikidata.org/entity/L37537;Bügeleisen;http://www.wikidata.org/entity/Q483634;Haushaltsgerät zum Glätten von Textilien;http://commons.wikimedia.org/wiki/Special:FilePath/Electric%20steam%20iron.jpg
http://www.wikidata.org/entity/L37537;Bügeleisen;http://www.wikidata.org/entity/Q483634;Haushaltsgerät zum Glätten von Textilien;http://commons.wikimedia.org/wiki/Special:FilePath/Charcoal%20iron%20open.jpg
http://www.wikidata.org/entity/L37535;Kleiderbügel;http://www.wikidata.org/entity/Q815240;Haushaltsgeräte, die zum Aufhängen von Kleidungsstücken in Schränken oder in Garderoben dienen;http://commons.wikimedia.org/wiki/Special:FilePath/2008%20Taipei%20In%20Style%20Outdoor%20Fashion%20Show%20Clothes%20Racks.jpg
http://www.wikidata.org/entity/L33644;Brieftaube;http://www.wikidata.org/entity/Q138756;Haustaube, die für die Taubenpost oder für Flugwettbewerbe gehalten und gezüchtet wird;http://commons.wikimedia.org/wiki/Special:FilePath/Postduif01.JPG
http://www.wikidata.org/entity/L33644;Brieftaube;http://www.wikidata.org/entity/Q138756;Haustaube, die für die Taubenpost oder für Flugwettbewerbe gehalten und gezüchtet wird;http://commons.wikimedia.org/wiki/Special:FilePath/Carrier%20Pigeon%20%28PSF%29.jpg
http://www.wikidata.org/entity/L34707;Huhn;http://www.wikidata.org/entity/Q780;Haustier, Zuchtform des Bankivahuhns;http://commons.wikimedia.org/wiki/Special:FilePath/Barnevelder%20Cock.png
http://www.wikidata.org/entity/L34079;Türklinke;http://www.wikidata.org/entity/Q23009;hebelartige Vorrichtung (Griff) zum Öffnen und Schließen der Schnapp-Verriegelung einer Tür;http://commons.wikimedia.org/wiki/Special:FilePath/Manija%20herbron.jpg
http://www.wikidata.org/entity/L34079;Türklinke;http://www.wikidata.org/entity/Q23009;hebelartige Vorrichtung (Griff) zum Öffnen und Schließen der Schnapp-Verriegelung einer Tür;http://commons.wikimedia.org/wiki/Special:FilePath/Kopenhagen%20%28DK%29%2C%20Christiansborg%20--%202017%20--%201485.jpg
http://www.wikidata.org/entity/L305968;Tee;http://www.wikidata.org/entity/Q6097;heißes Aufgussgetränk;http://commons.wikimedia.org/wiki/Special:FilePath/Longjing%20tea%20steeping%20in%20gaiwan.jpg
http://www.wikidata.org/entity/L21064;Arzt;http://www.wikidata.org/entity/Q39631;Heilberuf;http://commons.wikimedia.org/wiki/Special:FilePath/The%20Doctor%20Luke%20Fildes%20crop.jpg
http://www.wikidata.org/entity/L21064;Arzt;http://www.wikidata.org/entity/Q39631;Heilberuf;http://commons.wikimedia.org/wiki/Special:FilePath/Typhoid%20inoculation2.jpg
http://www.wikidata.org/entity/L33759;Zentralheizung;http://www.wikidata.org/entity/Q843596;Heizsystem, das ausgehend von einer zentralen Heizstelle mehrere Räume oder Gebäude mit Heizwärme versorgt.;http://commons.wikimedia.org/wiki/Special:FilePath/Pelletkessel%20in%20Wohnhaus.JPG
http://www.wikidata.org/entity/L305199;Desoxyribonukleinsäure;http://www.wikidata.org/entity/Q7430;Helixmolekül als Träger der Erbinformation;http://commons.wikimedia.org/wiki/Special:FilePath/DNA%20animation.gif
http://www.wikidata.org/entity/L484318;Anker;http://www.wikidata.org/entity/Q557051;Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/Anchor%20erected.svg
http://www.wikidata.org/entity/L38280;Kopf;http://www.wikidata.org/entity/Q15824240;Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/Stockholm%20kommunvapen%20-%20Riksarkivet%20Sverige.png
http://www.wikidata.org/entity/L306448;Leopard;http://www.wikidata.org/entity/Q355564;Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/Royal%20Arms%20of%20England.svg
http://www.wikidata.org/entity/L87;Regenbogen;http://www.wikidata.org/entity/Q2137363;Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/Blason%20ville%20fr%20Bouff%C3%A9mont%2095.svg
http://www.wikidata.org/entity/L5931;Stein;http://www.wikidata.org/entity/Q14531658;Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Skoropuskovsky%20%28Moscow%20oblast%29.png
http://www.wikidata.org/entity/L5931;Stein;http://www.wikidata.org/entity/Q14531658;Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Boesel%20COA.svg
http://www.wikidata.org/entity/L5931;Stein;http://www.wikidata.org/entity/Q14531658;Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/Blason%20de%20la%20ville%20de%20Burlioncourt%20%28Moselle%29.svg
http://www.wikidata.org/entity/L5931;Stein;http://www.wikidata.org/entity/Q14531658;Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Bakal%20%28Chelyabinsk%20oblast%29.png
http://www.wikidata.org/entity/L5931;Stein;http://www.wikidata.org/entity/Q14531658;Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Opochka%20%28Pskov%20oblast%29.png
http://www.wikidata.org/entity/L5931;Stein;http://www.wikidata.org/entity/Q14531658;Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/Leezen%20Wappen1.svg
http://www.wikidata.org/entity/L5931;Stein;http://www.wikidata.org/entity/Q14531658;Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/Pierrafortscha-coat%20of%20arms.svg
http://www.wikidata.org/entity/L5931;Stein;http://www.wikidata.org/entity/Q14531658;Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20at%20uttendorf.png
http://www.wikidata.org/entity/L35031;Silber;http://www.wikidata.org/entity/Q936472;heraldische Tinktur;http://commons.wikimedia.org/wiki/Special:FilePath/Heraldic%20Shield%20Argent.svg
http://www.wikidata.org/entity/L488881;Thymian;http://www.wikidata.org/entity/Q3215980;herb with culinary, medicinal and ornamental uses;http://commons.wikimedia.org/wiki/Special:FilePath/Thyme-Bundle.jpg
http://www.wikidata.org/entity/L10223;Rhabarber;http://www.wikidata.org/entity/Q20767168;herbaceous perennial plant in the family Polygonaceae;http://commons.wikimedia.org/wiki/Special:FilePath/Blattstiele%20des%20Rhabarber.JPG
http://www.wikidata.org/entity/L7108;Kreuz;http://www.wikidata.org/entity/Q1107393;Heroldsbild oder gemeine Figur in der Heraldik;http://commons.wikimedia.org/wiki/Special:FilePath/Cross%20demo.svg
http://www.wikidata.org/entity/L16265;Demokratie;http://www.wikidata.org/entity/Q7174;Herrschaft des Volkes;http://commons.wikimedia.org/wiki/Special:FilePath/Election%20MG%203455.JPG
http://www.wikidata.org/entity/L641668;Imperator;http://www.wikidata.org/entity/Q39018;Herrschaftstitel, abgeleitet vom lateinischen Eigennamen des Gaius Iulius Caesar;http://commons.wikimedia.org/wiki/Special:FilePath/Statue-Augustus.jpg
http://www.wikidata.org/entity/L300024;Ackerbau;http://www.wikidata.org/entity/Q11451;Herstellung pflanzlicher oder tierischer Erzeugnisse;http://commons.wikimedia.org/wiki/Special:FilePath/Unload%20wheat%20by%20the%20combine%20Claas%20Lexion%20584.jpg
http://www.wikidata.org/entity/L3375;Theorie;http://www.wikidata.org/entity/Q17737;hervorgebrachtes System mit dem Ziel, Ausschnitte der Realität zu erklären;http://commons.wikimedia.org/wiki/Special:FilePath/Mr%20Pipo%20Brain%2003.svg
